StockCode,description,current_price,recommended_price,price_change_gbp,price_change_pct,price_elasticity,num_orders,annual_revenue,total_revenue_lift,pricing_action,implementation_priority
23244,ROUND STORAGE TIN VINTAGE LEAF,2.089642857142857,1.9851607142857142,-0.10448214285714297,-5.000000000000005,-0.239332830594302,112,1733.9799999999998,-74.84422009835845,Decrease Price,Medium Volume
23528,SPACEBOY WALL ART,4.7792,4.54024,-0.2389600000000005,-5.00000000000001,-0.3516846167987688,50,1504.49,-74.87495674887796,Decrease Price,Low Volume
85015,SET OF 12  VINTAGE POSTCARD SET,1.3139310344827586,1.2482344827586207,-0.06569655172413791,-4.999999999999998,-0.4750086306700203,143,1719.84,-75.12314712174077,Decrease Price,Medium Volume
22602,CHRISTMAS RETROSPOT HEART WOOD,1.1223487544483983,1.0662313167259783,-0.05611743772242006,-5.000000000000012,-0.3844524835276963,273,2025.57,-75.13356136807162,Decrease Price,Medium Volume
22223,CAKE PLATE LOVEBIRD PINK,5.30493670886076,5.039689873417721,-0.2652468354430386,-5.0000000000000115,-0.3546054961213925,78,1821.61,-75.21482736589607,Decrease Price,Low Volume
22562,MONSTERS STENCIL CRAFT,1.363594470046083,1.2954147465437786,-0.06817972350230428,-5.00000000000001,-0.2043693024711828,211,1773.37,-75.34291187053066,Decrease Price,Medium Volume
20963,APPLE BATH SPONGE,1.8205579399141631,1.7295300429184548,-0.09102789699570835,-5.000000000000011,-0.3748376463606765,229,1913.67,-75.55253067428063,Decrease Price,Medium Volume
21870,I CAN ONLY PLEASE ONE PERSON MUG,1.5720359281437124,1.4934341317365267,-0.07860179640718568,-5.0000000000000036,-0.3079494912957724,163,1861.46,-75.71867965871226,Decrease Price,Medium Volume
35953,FOLKART STAR CHRISTMAS DECORATIONS,0.5932592592592593,0.5635962962962963,-0.029662962962963002,-5.000000000000006,-0.2706444300022797,131,1634.9199999999998,-75.71974639901447,Decrease Price,Medium Volume
37450,CERAMIC CAKE BOWL + HANGING CAKES,3.649280575539569,3.4668165467625904,-0.18246402877697854,-5.000000000000003,-0.4031540673154877,134,2126.3900000000003,-76.05161007015926,Decrease Price,Medium Volume
20982,12 PENCILS TALL TUBE SKULLS,0.9554752851711026,0.9077015209125474,-0.047773764258555174,-5.000000000000004,-0.2446679891655014,256,1884.92,-76.201766625054,Decrease Price,Medium Volume
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,4.176585365853659,3.9677560975609754,-0.20882926829268333,-5.000000000000009,-0.6508318200074519,82,1993.48,-76.21253892274915,Decrease Price,Low Volume
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.789753086419753,1.7002654320987654,-0.08948765432098771,-5.000000000000003,-0.4163507606283425,159,2449.3,-76.36610633375345,Decrease Price,Medium Volume
22428,ENAMEL FIRE BUCKET CREAM,8.209649122807017,7.7991666666666655,-0.4104824561403513,-5.000000000000005,-0.2483379920566684,114,1854.76,-76.38316241796232,Decrease Price,Medium Volume
21042,RED RETROSPOT APRON ,7.224962962962963,6.863714814814815,-0.36124814814814865,-5.000000000000006,-0.3534079093855105,131,2205.4700000000003,-76.61732313896479,Decrease Price,Medium Volume
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2.696935483870968,2.5620887096774196,-0.1348467741935484,-5.0,-0.3865077995417524,120,1633.78,-76.72743698524158,Decrease Price,Medium Volume
21812,GARLAND WITH HEARTS AND BELLS,5.177128712871287,4.9182722772277225,-0.25885643564356453,-5.0000000000000036,-0.2444881215980393,100,1751.22,-76.76757734721136,Decrease Price,Low Volume
23524,HORSE & PONY WALL ART,4.323968253968254,4.107769841269842,-0.21619841269841267,-4.999999999999999,-0.2665095612411253,63,1557.63,-76.79597810934293,Decrease Price,Low Volume
22156,HEART DECORATION WITH PEARLS ,1.1667300380228136,1.1083935361216728,-0.058336501901140814,-5.0000000000000115,-0.389857181726038,256,2114.83,-76.91237344670571,Decrease Price,Medium Volume
22107,PIZZA PLATE IN BOX,4.22,4.0089999999999995,-0.2110000000000003,-5.000000000000007,-0.3733783390187039,179,2158.06,-77.13284649181965,Decrease Price,Medium Volume
22712,CARD DOLLY GIRL ,0.5474050632911392,0.5200348101265823,-0.02737025316455699,-5.000000000000005,-0.3672119310549031,312,1842.36,-77.38109676737648,Decrease Price,Medium Volume
85061W,WHITE JEWELLED HEART DECORATION,1.0917142857142856,1.0371285714285714,-0.05458571428571424,-4.9999999999999964,-0.2969202614529538,162,1897.45,-77.46417226399022,Decrease Price,Medium Volume
84313C,ORANGE TV TRAY TABLE ,3.9976744186046513,3.7977906976744187,-0.19988372093023266,-5.000000000000003,-0.234958405614792,43,1165.91,-77.53365890065692,Decrease Price,Low Volume
23161,REGENCY CAKE FORK,1.593061224489796,1.513408163265306,-0.0796530612244899,-5.000000000000006,-0.438216802191438,98,2145.3,-77.60392793777139,Decrease Price,Low Volume
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,5.70651376146789,5.421188073394495,-0.285325688073395,-5.000000000000009,-0.3020620180331155,107,1849.82,-77.61599284783138,Decrease Price,Medium Volume
21245,GREEN POLKADOT PLATE ,2.0012977099236644,1.901232824427481,-0.10006488549618342,-5.00000000000001,-0.2662839922910714,128,1792.27,-77.85940433794076,Decrease Price,Medium Volume
22674,FRENCH TOILET SIGN BLUE METAL,1.5164397905759162,1.4406178010471202,-0.07582198952879593,-5.000000000000008,-0.2259038229829633,187,1697.72,-78.02417541947432,Decrease Price,Medium Volume
21382,SET/4 SPRING FLOWER DECORATION,2.017175572519084,1.9163167938931298,-0.10085877862595427,-5.000000000000003,-0.3152642870213066,128,1389.08,-78.09144078624786,Decrease Price,Medium Volume
21622,VINTAGE UNION JACK CUSHION COVER,5.822075471698113,5.530971698113207,-0.291103773584906,-5.000000000000006,-0.2944848082287201,104,2012.34,-78.36553495716853,Decrease Price,Medium Volume
22973,CHILDREN'S CIRCUS PARADE MUG,2.0307534246575343,1.9292157534246575,-0.10153767123287682,-5.000000000000005,-0.3852819319621097,144,2145.91,-78.39522807253343,Decrease Price,Medium Volume
15058B,PINK POLKADOT GARDEN PARASOL,9.890927835051546,9.396381443298967,-0.49454639175257853,-5.000000000000012,-0.3099554986952094,97,1885.27,-78.42353068507619,Decrease Price,Low Volume
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1.6088235294117648,1.5283823529411764,-0.08044117647058835,-5.000000000000007,-0.2754400141581564,147,1752.79,-78.44243827227174,Decrease Price,Medium Volume
23394,POSTE FRANCE CUSHION COVER,4.930903225806452,4.684358064516129,-0.24654516129032267,-5.000000000000002,-0.2537432509791359,150,1888.9,-78.49167084685922,Decrease Price,Medium Volume
22335,HEART DECORATION PAINTED ZINC ,0.9097021276595744,0.8642170212765956,-0.04548510638297876,-5.000000000000004,-0.2478009633720928,225,1672.79,-78.65502395680744,Decrease Price,Medium Volume
22639,SET OF 4 NAPKIN CHARMS HEARTS,2.791052631578947,2.6514999999999995,-0.13955263157894748,-5.000000000000004,-0.2865381885309808,148,1937.71,-78.7100297616688,Decrease Price,Medium Volume
15044D,RED PAPER PARASOL,3.3288235294117645,3.1623823529411763,-0.1664411764705882,-5.0,-0.2614719368015704,84,1822.71,-78.8748486867069,Decrease Price,Low Volume
22199,FRYING PAN RED RETROSPOT,5.2716666666666665,5.0080833333333326,-0.26358333333333395,-5.000000000000012,-0.3621619867060392,167,1927.84,-78.93815636963635,Decrease Price,Medium Volume
22803,IVORY EMBROIDERED QUILT ,38.972903225806455,37.02425806451613,-1.9486451612903224,-4.999999999999999,-0.2534421381768983,31,2038.09,-79.06637198561914,Decrease Price,Low Volume
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.5157428571428572,0.48995571428571427,-0.025787142857142897,-5.000000000000007,-0.3918787093470087,338,1988.89,-79.08014447651298,Decrease Price,Medium Volume
22593,CHRISTMAS GINGHAM STAR,1.1215346534653463,1.065457920792079,-0.056076732673267404,-5.000000000000008,-0.3702498118510626,198,2087.34,-79.14586364954437,Decrease Price,Medium Volume
21917,SET 12 KIDS  WHITE CHALK STICKS,0.4965350877192982,0.4717083333333333,-0.024826754385964933,-5.000000000000004,-0.2264239004841607,225,1704.03,-79.22259002794512,Decrease Price,Medium Volume
37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.79,1.7005,-0.08950000000000014,-5.000000000000007,-0.374154882255706,187,2214.08,-79.36510690308617,Decrease Price,Medium Volume
22671,FRENCH LAUNDRY SIGN BLUE METAL,2.158137931034483,2.0502310344827586,-0.10790689655172425,-5.000000000000005,-0.235291448556026,144,1610.35,-79.39019721121821,Decrease Price,Medium Volume
20668,DISCO BALL CHRISTMAS DECORATION,0.1636486486486486,0.15546621621621615,-0.00818243243243244,-5.000000000000006,-0.2313159779845267,215,1512.92,-79.52688373435207,Decrease Price,Medium Volume
22536,MAGIC DRAWING SLATE PURDEY,0.4399375,0.41794062499999995,-0.021996875000000027,-5.000000000000006,-0.2236784222234629,156,1805.21,-79.62147890028598,Decrease Price,Medium Volume
22732,3D VINTAGE CHRISTMAS STICKERS ,1.5677894736842104,1.4893999999999998,-0.07838947368421056,-5.000000000000003,-0.3816553787478347,188,2162.75,-79.66728817478251,Decrease Price,Medium Volume
21114,LAVENDER SCENTED FABRIC HEART,1.9206293706293704,1.8245979020979017,-0.09603146853146871,-5.00000000000001,-0.3812404520015054,139,1809.33,-79.66762979213709,Decrease Price,Medium Volume
23068,ALUMINIUM STAMPED HEART,2.584820143884892,2.4555791366906474,-0.1292410071942447,-5.0000000000000036,-0.229549297916741,136,1976.89,-79.67044815096499,Decrease Price,Medium Volume
22129,PARTY CONES CANDY TREE DECORATION,1.9804950495049505,1.8814702970297028,-0.09902475247524767,-5.000000000000007,-0.3248154166388352,100,1231.52,-79.69685605713082,Decrease Price,Low Volume
22200,FRYING PAN PINK POLKADOT,5.907163120567375,5.611804964539006,-0.2953581560283691,-5.000000000000006,-0.3223745036410972,140,1809.48,-79.74356087332673,Decrease Price,Medium Volume
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,5.349649122807017,5.082166666666666,-0.2674824561403515,-5.0000000000000115,-0.2232107961900787,110,1830.71,-80.04682462789297,Decrease Price,Medium Volume
15060B,FAIRY CAKE DESIGN UMBRELLA,4.993053435114504,4.743400763358779,-0.24965267175572503,-4.9999999999999964,-0.2919894077635221,131,1807.55,-80.3121047433319,Decrease Price,Medium Volume
22305,COFFEE MUG PINK PAISLEY DESIGN,3.0107843137254897,2.860245098039215,-0.15053921568627482,-5.0000000000000115,-0.234342083376909,51,1604.5800000000002,-80.3541128639711,Decrease Price,Low Volume
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3.3202816901408454,3.154267605633803,-0.16601408450704236,-5.000000000000003,-0.2119507753511137,70,1058.35,-80.40302136908491,Decrease Price,Low Volume
37446,MINI CAKE STAND WITH HANGING CAKES,1.7693298969072164,1.6808634020618556,-0.08846649484536084,-5.000000000000001,-0.2956685927684455,183,1986.24,-80.59954398163691,Decrease Price,Medium Volume
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,3.083835616438356,2.9296438356164383,-0.15419178082191776,-4.999999999999999,-0.2124236209391469,69,1601.21,-80.66873588041926,Decrease Price,Low Volume
22186,RED STAR CARD HOLDER,3.0438666666666667,2.8916733333333333,-0.1521933333333334,-5.000000000000003,-0.3738194333143901,149,1997.48,-81.04398914448785,Decrease Price,Medium Volume
22670,FRENCH WC SIGN BLUE METAL,1.633453947368421,1.55178125,-0.0816726973684212,-5.000000000000009,-0.4739952132976555,301,2518.0,-81.06900517406484,Decrease Price,Medium Volume
22544,MINI JIGSAW SPACEBOY,0.5292737430167598,0.5028100558659218,-0.026463687150838022,-5.000000000000006,-0.3122311183812023,175,1716.1799999999998,-81.08957126148741,Decrease Price,Medium Volume
21249,WOODLAND  HEIGHT CHART STICKERS ,3.870336134453781,3.6768193277310917,-0.19351680672268934,-5.000000000000007,-0.4209486982161204,119,2160.0,-82.00328721645917,Decrease Price,Medium Volume
23490,T-LIGHT HOLDER HANGING LOVE BIRD,3.9592156862745096,3.761254901960784,-0.19796078431372566,-5.000000000000004,-0.238682006393352,101,2055.27,-82.27833485001449,Decrease Price,Medium Volume
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,12.321846153846153,11.705753846153844,-0.616092307692309,-5.0000000000000115,-0.2474596120453414,65,1905.68,-82.5818243739856,Decrease Price,Low Volume
20674,GREEN POLKADOT BOWL,1.5602884615384616,1.4822740384615385,-0.07801442307692308,-5.0,-0.3238686043335305,205,2032.48,-82.61030233290892,Decrease Price,Medium Volume
21718,RED METAL BEACH SPADE ,1.7067965367965368,1.6214567099567099,-0.08533982683982688,-5.000000000000003,-0.3474395845648867,229,2114.64,-83.21260132649454,Decrease Price,Medium Volume
20751,FUNKY WASHING UP GLOVES ASSORTED,2.343526785714286,2.2263504464285715,-0.11717633928571436,-5.000000000000003,-0.2025194377123114,198,2108.7200000000003,-83.27535800849388,Decrease Price,Medium Volume
79030G,"TUMBLER, NEW ENGLAND",1.853970588235294,1.761272058823529,-0.09269852941176482,-5.000000000000006,-0.357354032602754,67,735.8299999999999,-83.45912895325918,Decrease Price,Low Volume
21988,PACK OF 6 SKULL PAPER PLATES,1.0186153846153847,0.9676846153846154,-0.050930769230769335,-5.00000000000001,-0.2907632526066214,193,1862.75,-83.59575437189378,Decrease Price,Medium Volume
22059,CERAMIC STRAWBERRY DESIGN MUG,1.6017934782608696,1.5217038043478261,-0.08008967391304345,-4.999999999999998,-0.3855320234678047,173,2094.24,-83.64145707375361,Decrease Price,Medium Volume
23251,VINTAGE RED ENAMEL TRIM MUG ,1.411322314049587,1.3407561983471075,-0.0705661157024795,-5.000000000000011,-0.3071304274005184,120,2107.0,-83.71380212370823,Decrease Price,Medium Volume
22863,SOAP DISH BROCANTE,3.2892857142857146,3.124821428571429,-0.16446428571428573,-5.0,-0.2836786043859063,110,2076.63,-84.02837062241088,Decrease Price,Medium Volume
22364,GLASS JAR DIGESTIVE BISCUITS,4.149761904761904,3.942273809523809,-0.2074880952380953,-5.000000000000003,-0.3352097682201742,164,2010.17,-84.0640081677914,Decrease Price,Medium Volume
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1.0588679245283017,1.0059245283018865,-0.052943396226415196,-5.000000000000011,-0.2096053593514227,157,1614.9900000000002,-84.07862096783671,Decrease Price,Medium Volume
22357,KINGS CHOICE BISCUIT TIN,5.333888888888889,5.067194444444444,-0.266694444444445,-5.000000000000011,-0.3307880873969339,180,2175.04,-84.23286667294744,Decrease Price,Medium Volume
22891,TEA FOR ONE POLKADOT,5.786627906976744,5.497296511627907,-0.289331395348837,-4.9999999999999964,-0.3015157129087483,168,2125.18,-84.33985581338862,Decrease Price,Medium Volume
22858,EASTER TIN KEEPSAKE,1.9392086330935248,1.8422482014388484,-0.09696043165467638,-5.000000000000007,-0.2164039670094776,136,1865.73,-84.39112832127897,Decrease Price,Medium Volume
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,8.588787878787878,8.159348484848485,-0.42943939393939345,-4.999999999999995,-0.2665719971091435,62,2374.44,-84.60043489614765,Decrease Price,Low Volume
23445,ICE CREAM BUBBLES,0.8656310679611651,0.8223495145631068,-0.04328155339805828,-5.000000000000003,-0.2626462651308187,101,2177.84,-84.68291892846517,Decrease Price,Medium Volume
22304,COFFEE MUG BLUE PAISLEY DESIGN,3.1091935483870965,2.9537338709677416,-0.15545967741935485,-5.000000000000001,-0.281646606251948,61,1368.18,-84.87961758753036,Decrease Price,Low Volume
22102,MIRROR MOSAIC T-LIGHT HOLDER ,2.0570967741935484,1.954241935483871,-0.10285483870967749,-5.000000000000003,-0.4973920551827488,31,831.84,-84.91988469575712,Decrease Price,Low Volume
23525,BUFFALO BILL WALL ART ,4.156296296296296,3.948481481481481,-0.20781481481481512,-5.000000000000007,-0.2910963978732657,53,1867.57,-84.92449215025962,Decrease Price,Low Volume
22763,KEY CABINET MA CAMPAGNE,11.299174311926604,10.734215596330273,-0.5649587155963314,-5.00000000000001,-0.271868251750869,108,2186.27,-84.95717024034202,Decrease Price,Medium Volume
23357,HOT WATER BOTTLE SEX BOMB,4.972761904761905,4.724123809523809,-0.24863809523809532,-5.000000000000002,-0.225016679341452,102,1993.6,-85.28180152649145,Decrease Price,Medium Volume
23235,STORAGE TIN VINTAGE LEAF,2.964814814814815,2.816574074074074,-0.14824074074074067,-4.999999999999997,-0.2032635041172143,105,1957.69,-85.29800460626214,Decrease Price,Medium Volume
22282,12 EGG HOUSE PAINTED WOOD,17.214646464646464,16.35391414141414,-0.8607323232323232,-5.0,-0.3382690966828309,99,2378.52,-85.6005873663101,Decrease Price,Low Volume
85034C,3 ROSE MORRIS BOXED CANDLES,2.2736686390532546,2.1599852071005916,-0.11368343195266295,-5.00000000000001,-0.2939007556191336,158,1805.0,-85.6668637360115,Decrease Price,Medium Volume
22473,TV DINNER TRAY VINTAGE PAISLEY,5.063124999999999,4.8099687499999995,-0.25315624999999997,-5.0,-0.33155752141758,112,1623.04,-85.83952324316982,Decrease Price,Medium Volume
21735,TWO DOOR CURIO CABINET,12.538554216867473,11.9116265060241,-0.6269277108433737,-5.000000000000001,-0.3582214131644234,83,2577.45,-86.07964982043124,Decrease Price,Low Volume
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.708472222222222,2.5730486111111106,-0.13542361111111134,-5.000000000000009,-0.2815237283689549,72,2000.88,-86.63067921357685,Decrease Price,Low Volume
22094,RED RETROSPOT TISSUE BOX,1.051291866028708,0.9987272727272726,-0.05256459330143548,-5.000000000000007,-0.2113098892343987,200,1138.2,-86.63210186588515,Decrease Price,Medium Volume
23315,IVORY REFECTORY CLOCK,10.776511627906975,10.237686046511627,-0.5388255813953489,-5.000000000000001,-0.2496324467524761,86,2094.24,-86.66854572102346,Decrease Price,Low Volume
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,3.0351282051282054,2.883371794871795,-0.1517564102564104,-5.000000000000004,-0.231739792632775,76,2089.6400000000003,-87.30304413157137,Decrease Price,Low Volume
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2.551377777777778,2.4238088888888893,-0.12756888888888884,-4.999999999999997,-0.336430473533887,219,2301.31,-87.34058631636505,Decrease Price,Medium Volume
22185,SLATE TILE NATURAL HANGING,1.9443975903614457,1.8471777108433733,-0.09721987951807232,-5.000000000000002,-0.3950711174754628,162,2291.44,-87.54139570773702,Decrease Price,Medium Volume
22983,CARD BILLBOARD FONT,0.5248648648648648,0.49862162162162155,-0.026243243243243286,-5.000000000000009,-0.3753619901968154,443,2261.6,-87.55041649703213,Decrease Price,Medium Volume
22498,WOODEN REGATTA BUNTING,6.838079470198675,6.496175496688741,-0.3419039735099343,-5.000000000000008,-0.2314025722008999,150,2121.99,-87.70447979642988,Decrease Price,Medium Volume
22897,OVEN MITT APPLES DESIGN,1.8130516431924883,1.7223990610328639,-0.09065258215962446,-5.000000000000003,-0.2825678286404493,211,2016.0,-87.73336008586475,Decrease Price,Medium Volume
22503,CABIN BAG VINTAGE PAISLEY,22.510882352941177,21.385338235294117,-1.1255441176470597,-5.0000000000000036,-0.216861309323752,34,2010.12,-87.74723336715148,Decrease Price,Low Volume
22509,SEWING BOX RETROSPOT DESIGN ,13.063522727272726,12.41034659090909,-0.653176136363637,-5.000000000000005,-0.3536691544519433,86,2132.44,-87.84052916005302,Decrease Price,Low Volume
